gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value,hgrank,fcrank,rank,Plot
ENSG00000150045,4.79801396751237e-52,8.170340896456319e-51,60,0.001,11.066079219541772,5.251405931335107e-19,9.285878790409644,1.6037817588491905e-20,19.590478547535845,19.590478547535845,0.6,1.0,3.416688011245371e-48,10,1,1,1.0
ENSG00000077984,5.309925057662052e-85,2.805469954879996e-84,90,0.001,19.894028510313397,2.1624361627672292e-36,13.763606925468427,4.219391948456861e-43,9.505913635556709,9.505913635556709,0.89,0.9975,3.9106550886206017e-81,3,13,2,1.0
ENSG00000134539,5.663457665183201e-44,1.1979509634255043e-42,51,0.001,9.302330140465633,3.638389157568842e-15,7.892996971848197,2.9501477622251443e-15,19.37326974975754,19.37326974975754,0.51,1.0,3.578295085556702e-40,14,3,3,1.0
ENSG00000115523,4.946871976330715e-106,4.946871976330715e-106,101,1.001,61.6436609675875,1.1266671389947076e-82,15.470660976438733,5.474206810402702e-54,8.373108621845311,8.373108621845311,1.0,0.9975,2.0686919173746632e-102,1,17,4,1.0
ENSG00000100453,1.64377961593884e-80,1.1636182555364708e-79,87,0.001,18.723960016076983,2.3926750620056738e-34,13.290800930390068,2.617612004194766e-40,8.938441173331285,8.938441173331285,0.86,0.9975,9.73207995539594e-77,5,14,5,1.0
ENSG00000203747,2.864013065528451e-38,6.893466212785541e-37,47,0.001,8.237866747454046,7.404840244360446e-13,7.273938385820887,3.491552885781438e-13,19.416596253189226,19.416596253189226,0.47,1.0,1.6015123524653283e-34,18,2,6,1.0
ENSG00000137441,2.1694859765839714e-52,4.4318285733437536e-51,64,0.001,10.861108684905213,1.439487342433472e-18,9.727344944570367,2.3053144707066193e-22,8.79210616867577,8.79210616867577,0.63,0.9975,2.0592334785233608e-48,9,15,7,1.0
ENSG00000134545,1.622043924960755e-35,3.848653007466462e-34,44,0.001,8.151980175540375,1.1329959544284035e-12,6.809644446300405,9.784025221142634e-12,19.212295026200543,19.212295026200543,0.44,1.0,6.997550922666297e-32,23,4,8,1.0
ENSG00000145649,1.1529320545153327e-83,6.947163374303032e-83,95,0.001,21.483297343772843,3.204802275015661e-39,14.038314173018044,9.084809095475378e-45,7.408796285248203,7.408796285248203,0.91,0.99,7.262943527680444e-80,4,23,9,1.0
ENSG00000180644,2.714757834602272e-50,5.062993720774654e-49,62,0.001,10.836366034304953,1.623908180306475e-18,9.417428739940446,4.622693014750324e-21,8.647495779803393,8.647495779803393,0.61,0.9975,1.9247744723606124e-46,11,16,10,1.0
ENSG00000169583,1.326465827824588e-74,1.252119195092142e-73,87,0.001,16.10740898209436,1.7309725490698847e-29,12.936002978273168,2.8191973085303813e-38,7.454914957866803,7.454914957866803,0.84,0.9925,8.726891359733113e-71,6,22,11,1.0
ENSG00000161570,7.054019009059828e-54,1.1276771494601231e-52,70,0.001,11.943491033099006,6.594669445761682e-21,10.319319717458983,5.763002473511144e-25,7.852972359001963,7.852972359001963,0.67,0.9925,5.894676008541554e-50,8,20,12,1.0
ENSG00000111796,1.118579245532592e-70,1.208681178451515e-69,82,0.001,15.237860314562733,8.781358304719335e-28,12.321587331641062,6.931632367651268e-35,7.615694054777591,7.615694054777591,0.8,0.995,7.220692754385675e-67,7,21,13,1.0
ENSG00000105374,5.158789119644351e-99,7.801848229579855e-99,96,2.3229280948873594,48.9241026776457,1.900082581000456e-76,15.454410688555516,7.045297564745821e-54,5.385670853109222,5.385670853109222,0.96,1.0,1.631295538912152e-95,2,28,14,1.0
ENSG00000129277,3.195484022576449e-45,6.5166656554489e-44,57,0.001,9.863296851881428,2.1313869020930734e-16,8.637414921546036,5.749924839521171e-18,8.267680446235829,8.267680446235829,0.56,0.9975,2.0962700709835624e-41,13,18,15,1.0
ENSG00000100385,1.314764943248685e-27,3.2202065538226956e-26,34,0.001,6.828018777758911,7.012468530099321e-10,5.261997981232131,1.4249833179087174e-07,18.639966840884455,18.639966840884455,0.34,1.0,4.343973650318007e-24,30,6,16,1.0
ENSG00000143185,6.470415569418031e-26,1.4994193169720805e-24,32,0.001,6.477928288373283,3.62806606183683e-09,4.9524686882184765,7.327785026211188e-07,18.67750427149521,18.67750427149521,0.32,1.0,1.900090594510075e-22,32,5,17,1.0
ENSG00000159674,1.7437863152831323e-38,4.106960875711019e-37,27,1.001,9.257318846072733,4.012065740858606e-15,8.315891368428103,9.10652063074933e-17,5.506193978042733,5.506193978042733,0.26,0.9975,1.0102684507096627e-34,17,27,18,1.0
ENSG00000100450,6.422724804625305e-34,1.4063823211141107e-32,45,0.001,7.990030247578089,2.4940438755519084e-12,6.779465340231574,1.2062142986759292e-11,7.985844708429742,7.985844708429742,0.44,0.9975,2.3524940644090585e-30,25,19,19,1.0
ENSG00000172543,9.605355002809208e-47,2.02803567525067e-45,82,1.001,16.189883388178945,6.948959602951178e-31,12.510787111995658,6.517518300336235e-36,3.366150651987989,3.366150651987989,0.67,0.9625,7.067397050115973e-43,12,42,20,1.0
ENSG00000180739,9.013698112994015e-18,1.9745879994338557e-16,23,0.001,5.05883280402313,1.943708839541518e-06,3.55958686965703,0.00037143865461129234,18.081206052228833,18.081206052228833,0.23,1.0,1.557993961817451e-14,48,7,21,1.0
